Date,Returns_RP
2007-08-24,0.012240467244702222
2007-08-27,-0.009146648109074736
2007-08-28,-0.02240434983379077
2007-08-29,0.021521549680421446
2007-08-30,-0.0029811425227952064
2007-08-31,0.011878745956436362
2007-09-03,0.0
2007-09-04,0.01068637413645073
2007-09-05,-0.00966322774953824
2007-09-06,0.00405131154901877
2007-09-07,-0.017008043290794493
2007-09-10,-0.003823891352957786
2007-09-11,0.013057529528039576
2007-09-12,0.00016498714670715772
2007-09-13,0.005479405790861003
2007-09-14,0.0018441800722724057
2007-09-17,-0.005411073114166139
2007-09-18,0.027948023146591335
2007-09-19,0.006337036116654199
2007-09-20,-0.007354550593428219
2007-09-21,0.0036178917332424557
2007-09-24,-0.00444097674619853
2007-09-25,0.0004994617619747961
2007-09-26,0.006940699701010594
